ID,checked
Moreau1652_GALL.xml,NA
Moreau1655_GALL.xml,NA
Moreau1657_GBOOKS.xml,NA
Moreau1658_GBOOKS.xml,NA
Moreau1659_MAZ.xml,NA
Moreau1664_GBOOKS.xml,NA
Moreau1665_GALL.xml,NA
Moreau1667_GALL.xml,NA
Moreau1670_GALL.xml,NA
Moreau1671_GBOOKS.xml,NA
Moreau1673_MAZ.xml,NA
Moreau1675_GBOOKS.xml,NA
Moreau1678_GBOOKS.xml,NA
Moreau1679_MAZ.xml,NA
Moreau1684_GBOOKS.xml,NA
Moreau1686_GALL.xml,NA
Moreau1693_GBOOKS.xml,NA
Moreau1695_GBOOKS.xml,NA
Moreau1696_GBOOKS.xml,NA
Moreau1697_GBOOKS.xml,NA
Moreau1698_GBOOKS.xml,NA
Moreau1702_GBOOKS.xml,NA
Moreau1704_GALL.xml,NA
Moreau1705_GBOOKS.xml,NA
Moreau1708_GBOOKS.xml,NA
Moreau1709_GBOOKS.xml,NA
Moreau1713_GBOOKS.xml,NA
Moreau1714_GBOOKS.xml,NA
Moreau1721_GALL.xml,NA
Moreau1732_GBOOKS.xml,NA
Moreau1733_GBOOKS.xml,NA
Moreau1739_GBOOKS.xml,NA
Moreau1741_GBOOKS.xml,NA
Moreau1742_GBOOKS.xml,NA
Moreau1743_GBOOKS.xml,NA
Moreau1745_GBOOKS.xml,NA
Moreau1748_GBOOKS.xml,NA
Moreau1749_GBOOKS.xml,NA
Moreau1754_GBOOKS.xml,NA
Moreau1757_GBOOKS.xml,NA
Moreau1760_GBOOKS.xml,NA
Moreau1762_GBOOKS.xml,NA
Moreau1763_GALL.xml,NA
Moreau1764_GBOOKS.xml,NA
Moreau1766_GBOOKS.xml,NA
Moreau1771_GBOOKS.xml,NA
Moreau1779_GBOOKS.xml,NA
Moreau1781_GBOOKS.xml,NA
Moreau1784_GBOOKS.xml,NA
Moreau1788_GALL.xml,NA
Moreau1789_GBOOKS.xml,NA
Moreau1790_GBOOKS.xml,NA
Moreau1797_GBOOKS.xml,NA
Moreau1805_GBOOKS.xml,NA
Moreau1807_GBOOKS.xml,NA
Moreau1813_MAZ.xml,NA
Moreau1823_GBOOKS.xml,NA
Moreau1826_GBOOKS.xml,NA
Moreau1828_GBOOKS.xml,NA
Moreau1831_GBOOKS.xml,NA
Moreau1835_GBOOKS.xml,NA
Moreau1862_GBOOKS.xml,NA
Moreau1865_MAZ.xml,NA
Moreau1866_MAZ.xml,NA
Moreau1867_GBOOKS.xml,NA
Moreau1868_GBOOKS.xml,NA
Moreau1878_MAZ.xml,NA
Moreau1882_GBOOKS.xml,NA
Moreau1883_MAZ.xml,NA
Moreau1888_GBOOKS.xml,NA
Moreau1892_GBOOKS.xml,NA
Moreau1895_MAZ.xml,NA
Moreau1899_GBOOKS.xml,NA
Moreau1921_MAZ.xml,NA
Moreau1922_MAZ.xml,NA
Moreau1923_MAZ.xml,NA
Moreau1928_MAZ.xml,NA
Moreau1937_MAZ.xml,NA
Moreau1968_GBOOKS.xml,NA
Moreau2001_GBOOKS.xml,NA
Moreau2004_MAZ.xml,NA
Moreau2009_GBOOKS.xml,NA
Moreau2032_MAZ.xml,NA
Moreau2033_MAZ.xml,NA
Moreau2049_GALL.xml,NA
Moreau2054_MAZ.xml,NA
Moreau2066_GBOOKS.xml,NA
Moreau2099-ii_MAZ.xml,NA
Moreau203_MAZ.xml,NA
Moreau206_MAZ.xml,NA
Moreau207_MAZ.xml,NA
Moreau208_MAZ.xml,NA
Moreau209_MAZ.xml,NA
Moreau210_MAZ.xml,NA
Moreau212_MAZ.xml,NA
Moreau213_MAZ.xml,NA
Moreau214_MAZ.xml,NA
Moreau216_MAZ.xml,NA
Moreau217_MAZ.xml,NA
Moreau218_GBOOKS.xml,NA
Moreau219_MAZ.xml,NA
Moreau220_MAZ.xml,NA
Moreau221_MAZ.xml,NA
Moreau222_MAZ.xml,NA
Moreau223_MAZ.xml,NA
Moreau225_MAZ.xml,NA
Moreau227_MAZ.xml,NA
Moreau228_MAZ.xml,NA
Moreau229_MAZ.xml,NA
Moreau230_MAZ.xml,NA
Moreau231_MAZ.xml,NA
Moreau232_MAZ.xml,NA
Moreau233_MAZ.xml,NA
Moreau234_MAZ.xml,NA
Moreau235_MAZ.xml,NA
Moreau236_MAZ.xml,NA
Moreau237_MAZ.xml,NA
Moreau238_MAZ.xml,NA
Moreau239_MAZ.xml,NA
Moreau240_MAZ.xml,NA
Moreau241_MAZ.xml,NA
Moreau242_MAZ.xml,NA
Moreau243_MAZ.xml,NA
Moreau244_MAZ.xml,NA
Moreau245_MAZ.xml,NA
Moreau246_MAZ.xml,NA
Moreau247_MAZ.xml,NA
Moreau248_MAZ.xml,NA
Moreau249_MAZ.xml,NA
Moreau250_MAZ.xml,NA
Moreau251_GBOOKS.xml,NA
Moreau253_GBOOKS.xml,NA
Moreau254_GBOOKS.xml,NA
Moreau255_GBOOKS.xml,NA
Moreau257_GBOOKS.xml,NA
Moreau258_MAZ.xml,NA
Moreau259_MAZ.xml,NA
Moreau260_MAZ.xml,NA
Moreau263_GBOOKS.xml,NA
Moreau265_GBOOKS.xml,NA
Moreau278_MAZ.xml,NA
Moreau279_MAZ.xml,NA
Moreau284_GBOOKS.xml,NA
Moreau289_MAZ.xml,NA
Moreau293_MAZ.xml,NA
Moreau300_GBOOKS.xml,NA
Moreau2101_GBOOKS.xml,NA
Moreau2103_GBOOKS.xml,NA
Moreau2105_GBOOKS.xml,NA
Moreau2106_GBOOKS.xml,NA
Moreau2109_GBOOKS.xml,NA
Moreau2110_GBOOKS.xml,NA
Moreau2111_GBOOKS.xml,NA
Moreau2113_GBOOKS.xml,NA
Moreau2116_GBOOKS.xml,NA
Moreau2123_GBOOKS.xml,NA
Moreau2126_GBOOKS.xml,NA
Moreau2128_GBOOKS.xml,NA
Moreau2130_GBOOKS.xml,NA
Moreau2131_GBOOKS.xml,NA
Moreau2132_GALL.xml,NA
Moreau2135_MAZ.xml,NA
Moreau2136_GBOOKS.xml,NA
Moreau2140_MAZ.xml,NA
Moreau2143_GBOOKS.xml,NA
Moreau2144_GBOOKS.xml,NA
Moreau2145_GBOOKS.xml,NA
Moreau2146_GBOOKS.xml,NA
Moreau2147_GBOOKS.xml,NA
Moreau2154_GBOOKS.xml,NA
Moreau2163_MAZ.xml,NA
Moreau2173_GBOOKS.xml,NA
Moreau2175_GBOOKS.xml,NA
Moreau2181_GBOOKS.xml,NA
Moreau2187_GBOOKS.xml,NA
Moreau2188_MAZ.xml,NA
Moreau2197_MAZ.xml,NA
Moreau2201_GBOOKS.xml,NA
Moreau2202_GBOOKS.xml,NA
Moreau2203_GBOOKS.xml,NA
Moreau2205_GBOOKS.xml,NA
Moreau2206_GBOOKS.xml,NA
Moreau2207_GALL.xml,NA
Moreau2212_GBOOKS.xml,NA
Moreau2213_GBOOKS.xml,NA
Moreau2215_GBOOKS.xml,NA
Moreau2216_GBOOKS.xml,NA
Moreau2218_MAZ.xml,NA
Moreau2220_GBOOKS.xml,NA
Moreau2222_GBOOKS.xml,NA
Moreau2225_GBOOKS.xml,NA
Moreau2227_GBOOKS.xml,NA
Moreau2229_GBOOKS.xml,NA
Moreau2230_GBOOKS.xml,NA
Moreau2236_GBOOKS.xml,NA
Moreau2240_GBOOKS.xml,NA
Moreau2242_GBOOKS.xml,NA
Moreau2245_MAZ.xml,NA
Moreau2247_GBOOKS.xml,NA
Moreau2248_GBOOKS.xml,NA
Moreau2249_GBOOKS.xml,NA
